date,channel,campaign,spend,impressions,clicks,conversions
2025-04-18,google_ads,brand_search,147.39,2576,112,4
2025-04-18,google_ads,retargeting_display,240.26,3944,116,5
2025-04-18,meta_ads,lookalike_broad,99.27,3360,96,2
2025-04-18,meta_ads,retargeting_web,123.83,2184,78,2
2025-04-18,meta_ads,lead_gen_form,145.32,2375,95,3
2025-04-18,linkedin,decision_makers,122.38,558,18,0
2025-04-18,linkedin,saas_founders,107.97,420,15,0
2025-04-18,linkedin,enterprise_it,87.64,368,16,0
2025-04-18,organic,organic_traffic,0.0,1762,121,25
2025-04-18,email,welcome_drip,20.26,2304,96,6
2025-04-18,email,reactivation,20.58,2769,71,5
2025-04-18,email,weekly_newsletter,5.84,840,30,2
2025-04-19,google_ads,brand_search,52.73,1050,30,1
2025-04-19,google_ads,competitor_kw,79.21,1598,47,1
2025-04-19,google_ads,retargeting_display,52.71,1518,46,1
2025-04-19,google_ads,shopping_feed,99.29,1547,91,4
2025-04-19,meta_ads,lookalike_broad,80.54,2415,105,2
2025-04-19,meta_ads,retargeting_web,42.24,2074,61,1
2025-04-19,meta_ads,lead_gen_form,83.28,2528,79,1
2025-04-19,linkedin,decision_makers,37.25,162,6,0
2025-04-19,linkedin,saas_founders,28.46,125,5,0
2025-04-19,linkedin,enterprise_it,46.71,250,10,0
2025-04-19,organic,organic_traffic,0.0,2302,154,11
2025-04-19,email,reactivation,4.9,1036,28,1
2025-04-19,email,product_update,6.89,720,48,1
2025-04-20,google_ads,brand_search,82.71,1050,42,1
2025-04-20,google_ads,competitor_kw,102.77,2014,53,2
2025-04-20,google_ads,retargeting_display,54.32,1131,29,1
2025-04-20,google_ads,shopping_feed,54.46,1188,33,1
2025-04-20,meta_ads,lookalike_broad,48.48,1610,46,0
2025-04-20,meta_ads,retargeting_web,34.64,1170,39,1
2025-04-20,meta_ads,video_awareness,59.19,1900,50,0
2025-04-20,meta_ads,lead_gen_form,64.71,3498,106,3
2025-04-20,linkedin,decision_makers,24.12,45,3,0
2025-04-20,linkedin,saas_founders,37.38,259,7,0
2025-04-20,linkedin,enterprise_it,23.34,200,5,0
2025-04-20,organic,organic_traffic,0.0,2228,122,8
2025-04-20,email,welcome_drip,5.12,621,23,1
2025-04-20,email,reactivation,5.65,850,25,1
2025-04-21,google_ads,brand_search,184.5,5152,184,3
2025-04-21,google_ads,competitor_kw,124.39,2035,55,1
2025-04-21,google_ads,retargeting_display,169.91,1720,86,3
2025-04-21,google_ads,shopping_feed,122.54,1392,87,3
2025-04-21,meta_ads,lookalike_broad,211.06,5332,172,2
2025-04-21,meta_ads,retargeting_web,175.76,3348,108,3
2025-04-21,meta_ads,video_awareness,129.12,2016,96,2
2025-04-21,meta_ads,lead_gen_form,138.55,5577,143,4
2025-04-21,linkedin,decision_makers,86.17,372,12,0
2025-04-21,linkedin,saas_founders,98.38,540,15,0
2025-04-21,linkedin,enterprise_it,69.0,297,11,0
2025-04-21,organic,organic_traffic,0.0,2311,453,30
2025-04-21,email,welcome_drip,5.89,1504,47,2
2025-04-21,email,reactivation,14.72,882,49,2
2025-04-21,email,product_update,5.38,888,24,1
2025-04-22,google_ads,brand_search,136.07,2211,67,1
2025-04-22,google_ads,competitor_kw,159.05,4352,136,4
2025-04-22,google_ads,retargeting_display,164.1,1406,74,3
2025-04-22,google_ads,shopping_feed,90.68,2160,90,1
2025-04-22,meta_ads,lookalike_broad,181.01,4104,108,1
2025-04-22,meta_ads,retargeting_web,147.56,3162,102,3
2025-04-22,meta_ads,video_awareness,156.32,4814,166,4
2025-04-22,meta_ads,lead_gen_form,168.58,3584,224,5
2025-04-22,linkedin,saas_founders,65.72,352,11,0
2025-04-22,organic,organic_traffic,0.0,2290,284,18
2025-04-22,email,reactivation,13.91,2968,106,4
2025-04-22,email,weekly_newsletter,19.5,3872,176,11
2025-04-22,email,product_update,11.77,966,42,2
2025-04-23,google_ads,brand_search,107.43,1300,65,2
2025-04-23,google_ads,competitor_kw,84.98,1156,34,0
2025-04-23,google_ads,retargeting_display,236.29,9766,257,9
2025-04-23,google_ads,shopping_feed,142.16,1700,68,1
2025-04-23,meta_ads,retargeting_web,64.24,765,45,1
2025-04-23,meta_ads,video_awareness,163.36,6253,169,2
2025-04-23,linkedin,decision_makers,102.54,420,14,0
2025-04-23,linkedin,saas_founders,96.54,950,25,0
2025-04-23,organic,organic_traffic,0.0,766,230,13
2025-04-23,email,welcome_drip,9.66,1394,41,3
2025-04-23,email,reactivation,12.18,1638,63,2
2025-04-23,email,weekly_newsletter,10.62,2701,73,2
2025-04-23,email,product_update,18.15,2160,120,8
2025-04-24,google_ads,brand_search,127.46,2112,132,4
2025-04-24,google_ads,retargeting_display,94.67,3570,105,4
2025-04-24,meta_ads,lookalike_broad,194.18,2667,127,1
2025-04-24,meta_ads,retargeting_web,82.3,992,62,1
2025-04-24,meta_ads,video_awareness,194.97,6798,206,2
2025-04-24,meta_ads,lead_gen_form,114.62,7178,194,5
2025-04-24,linkedin,decision_makers,56.16,286,13,0
2025-04-24,linkedin,saas_founders,74.28,768,24,0
2025-04-24,linkedin,enterprise_it,59.18,240,12,0
2025-04-24,organic,organic_traffic,0.0,1062,488,25
2025-04-24,email,welcome_drip,9.12,1020,30,1
2025-04-24,email,reactivation,11.25,3468,102,3
2025-04-24,email,weekly_newsletter,13.38,2080,52,3
2025-04-24,email,product_update,10.42,1196,52,3
2025-04-25,google_ads,brand_search,246.06,3703,161,5
2025-04-25,google_ads,competitor_kw,190.03,3213,119,2
2025-04-25,google_ads,retargeting_display,137.87,3456,108,2
2025-04-25,google_ads,shopping_feed,207.97,1245,83,3
2025-04-25,meta_ads,lookalike_broad,176.06,3838,101,2
2025-04-25,meta_ads,retargeting_web,132.07,2523,87,0
2025-04-25,meta_ads,video_awareness,137.77,4810,130,2
2025-04-25,meta_ads,lead_gen_form,204.97,3318,158,1
2025-04-25,linkedin,decision_makers,68.23,135,9,0
2025-04-25,linkedin,saas_founders,47.27,162,9,0
2025-04-25,linkedin,enterprise_it,68.67,231,11,0
2025-04-25,organic,organic_traffic,0.0,1084,556,7
2025-04-25,email,welcome_drip,14.35,4235,121,7
2025-04-25,email,reactivation,9.26,640,32,1
2025-04-25,email,weekly_newsletter,15.9,1568,56,1
2025-04-26,google_ads,brand_search,57.42,972,36,1
2025-04-26,google_ads,competitor_kw,85.03,1537,53,1
2025-04-26,meta_ads,lookalike_broad,48.64,1104,69,1
2025-04-26,meta_ads,retargeting_web,64.77,1620,60,2
2025-04-26,meta_ads,lead_gen_form,45.45,540,27,0
2025-04-26,linkedin,decision_makers,48.65,195,13,0
2025-04-26,linkedin,enterprise_it,19.24,64,2,0
2025-04-26,organic,organic_traffic,0.0,888,714,15
2025-04-26,email,welcome_drip,6.53,1404,39,2
2025-04-26,email,reactivation,8.41,1938,51,1
2025-04-26,email,weekly_newsletter,3.63,247,13,0
2025-04-26,email,product_update,7.51,936,26,1
2025-04-27,google_ads,brand_search,71.51,903,43,1
2025-04-27,google_ads,competitor_kw,70.5,2046,62,2
2025-04-27,google_ads,shopping_feed,62.63,450,30,1
2025-04-27,meta_ads,lookalike_broad,58.26,1675,67,1
2025-04-27,meta_ads,video_awareness,54.61,1815,55,2
2025-04-27,meta_ads,lead_gen_form,70.73,1924,74,2
2025-04-27,linkedin,decision_makers,38.36,288,8,0
2025-04-27,linkedin,saas_founders,41.1,336,12,0
2025-04-27,linkedin,enterprise_it,41.86,440,11,0
2025-04-27,organic,organic_traffic,0.0,2130,415,5
2025-04-27,email,welcome_drip,6.55,1248,48,2
2025-04-27,email,weekly_newsletter,7.27,1292,38,1
2025-04-28,google_ads,retargeting_display,172.23,1491,71,2
2025-04-28,google_ads,shopping_feed,252.77,4576,176,7
2025-04-28,meta_ads,lookalike_broad,131.41,4439,193,6
2025-04-28,meta_ads,retargeting_web,140.01,1296,81,2
2025-04-28,meta_ads,video_awareness,181.42,2916,162,3
2025-04-28,meta_ads,lead_gen_form,190.75,6177,213,4
2025-04-28,linkedin,decision_makers,98.35,675,25,0
2025-04-28,linkedin,saas_founders,87.73,429,11,0
2025-04-28,linkedin,enterprise_it,108.97,450,25,0
2025-04-28,organic,organic_traffic,0.0,975,686,16
2025-04-28,email,reactivation,14.68,2280,57,3
2025-04-28,email,weekly_newsletter,7.6,1326,39,2
2025-04-29,google_ads,brand_search,175.33,2646,98,2
2025-04-29,google_ads,competitor_kw,253.18,4284,119,5
2025-04-29,google_ads,retargeting_display,170.11,2656,83,2
2025-04-29,google_ads,shopping_feed,237.94,4830,230,10
2025-04-29,meta_ads,lookalike_broad,180.17,3380,130,2
2025-04-29,meta_ads,retargeting_web,207.51,5100,255,5
2025-04-29,meta_ads,video_awareness,191.95,5880,196,7
2025-04-29,meta_ads,lead_gen_form,166.55,1748,92,1
2025-04-29,linkedin,decision_makers,89.55,592,16,0
2025-04-29,linkedin,saas_founders,101.35,1085,31,0
2025-04-29,linkedin,enterprise_it,88.57,589,19,0
2025-04-29,organic,organic_traffic,0.0,2508,420,21
2025-04-29,email,welcome_drip,16.24,2646,126,6
2025-04-29,email,weekly_newsletter,19.67,3922,106,4
2025-04-29,email,product_update,15.6,3800,95,3
2025-04-30,google_ads,retargeting_display,96.69,2052,76,3
2025-04-30,meta_ads,lookalike_broad,150.98,2178,121,1
2025-04-30,meta_ads,retargeting_web,207.25,5735,185,5
2025-04-30,meta_ads,video_awareness,158.46,3926,151,3
2025-04-30,meta_ads,lead_gen_form,184.4,3043,179,3
2025-04-30,linkedin,saas_founders,43.31,396,11,0
2025-04-30,linkedin,enterprise_it,102.96,465,15,0
2025-04-30,organic,organic_traffic,0.0,2644,330,10
2025-04-30,email,reactivation,11.33,2400,75,4
2025-04-30,email,weekly_newsletter,19.98,2059,71,2
2025-04-30,email,product_update,16.79,3720,120,6
2025-05-01,google_ads,brand_search,206.96,3915,135,5
2025-05-01,google_ads,retargeting_display,216.61,4260,142,6
2025-05-01,google_ads,shopping_feed,211.57,2698,142,3
2025-05-01,meta_ads,lookalike_broad,100.56,2040,68,1
2025-05-01,meta_ads,retargeting_web,82.19,1386,77,1
2025-05-01,meta_ads,video_awareness,99.48,986,58,1
2025-05-01,meta_ads,lead_gen_form,129.22,7400,200,3
2025-05-01,linkedin,saas_founders,121.69,450,25,0
2025-05-01,linkedin,enterprise_it,94.08,270,15,0
2025-05-01,organic,organic_traffic,0.0,1280,297,27
2025-05-01,email,welcome_drip,10.28,1482,78,5
2025-05-01,email,reactivation,12.67,2108,68,5
2025-05-01,email,weekly_newsletter,8.48,697,41,2
2025-05-01,email,product_update,8.93,1702,46,2
2025-05-02,google_ads,brand_search,108.27,2280,57,1
2025-05-02,google_ads,retargeting_display,202.56,2088,87,2
2025-05-02,google_ads,shopping_feed,263.62,4028,106,4
2025-05-02,meta_ads,lookalike_broad,131.66,3078,81,1
2025-05-02,meta_ads,retargeting_web,195.19,2900,145,4
2025-05-02,meta_ads,video_awareness,162.34,2970,110,3
2025-05-02,linkedin,decision_makers,97.41,675,27,0
2025-05-02,linkedin,saas_founders,84.58,224,14,0
2025-05-02,organic,organic_traffic,0.0,1418,124,12
2025-05-02,email,welcome_drip,19.64,3200,160,7
2025-05-02,email,weekly_newsletter,6.1,1232,44,3
2025-05-02,email,product_update,20.51,3876,204,10
2025-05-03,google_ads,brand_search,106.26,2028,52,1
2025-05-03,google_ads,competitor_kw,92.83,2432,76,2
2025-05-03,google_ads,retargeting_display,91.59,1920,64,3
2025-05-03,google_ads,shopping_feed,98.22,946,43,0
2025-05-03,meta_ads,lookalike_broad,84.28,2115,141,2
2025-05-03,meta_ads,retargeting_web,72.21,1189,41,1
2025-05-03,meta_ads,video_awareness,71.35,1173,51,1
2025-05-03,meta_ads,lead_gen_form,57.46,1672,44,1
2025-05-03,linkedin,decision_makers,30.43,156,6,0
2025-05-03,linkedin,saas_founders,43.43,429,13,0
2025-05-03,linkedin,enterprise_it,29.61,76,4,0
2025-05-03,organic,organic_traffic,0.0,913,614,30
2025-05-03,email,welcome_drip,7.79,2345,67,4
2025-05-03,email,reactivation,5.51,1280,32,2
2025-05-03,email,product_update,6.09,750,50,3
2025-05-04,google_ads,brand_search,40.96,760,38,1
2025-05-04,google_ads,competitor_kw,67.02,1394,41,1
2025-05-04,google_ads,retargeting_display,62.0,1026,27,1
2025-05-04,meta_ads,lookalike_broad,77.56,2349,81,1
2025-05-04,meta_ads,retargeting_web,50.2,1856,64,0
2025-05-04,meta_ads,video_awareness,62.27,870,58,1
2025-05-04,linkedin,saas_founders,47.39,168,6,0
2025-05-04,linkedin,enterprise_it,22.83,160,4,0
2025-05-04,organic,organic_traffic,0.0,1092,431,26
2025-05-04,email,welcome_drip,4.21,270,15,0
2025-05-04,email,reactivation,6.3,1665,45,2
2025-05-04,email,weekly_newsletter,7.43,999,27,1
2025-05-04,email,product_update,8.16,1708,61,3
2025-05-05,google_ads,brand_search,200.3,2576,92,2
2025-05-05,google_ads,competitor_kw,178.82,4620,154,7
2025-05-05,google_ads,retargeting_display,204.8,2304,96,4
2025-05-05,google_ads,shopping_feed,162.51,2442,74,3
2025-05-05,meta_ads,lookalike_broad,185.96,3255,105,1
2025-05-05,meta_ads,video_awareness,180.04,2925,195,5
2025-05-05,meta_ads,lead_gen_form,122.62,2024,92,2
2025-05-05,linkedin,decision_makers,66.96,319,11,0
2025-05-05,linkedin,saas_founders,122.06,840,24,0
2025-05-05,linkedin,enterprise_it,44.08,338,13,0
2025-05-05,organic,organic_traffic,0.0,1542,224,11
2025-05-05,email,welcome_drip,8.9,1173,69,3
2025-05-05,email,reactivation,17.47,2520,126,9
2025-05-05,email,product_update,17.1,2750,110,6
2025-05-06,google_ads,brand_search,202.56,4235,121,5
2025-05-06,google_ads,competitor_kw,165.24,4255,115,2
2025-05-06,google_ads,retargeting_display,189.52,6984,194,4
2025-05-06,google_ads,shopping_feed,145.17,1450,58,2
2025-05-06,meta_ads,lookalike_broad,65.5,2975,119,1
2025-05-06,meta_ads,retargeting_web,178.76,3973,137,4
2025-05-06,meta_ads,video_awareness,98.67,1020,60,2
2025-05-06,meta_ads,lead_gen_form,196.04,3842,113,2
2025-05-06,linkedin,decision_makers,55.99,279,9,0
2025-05-06,linkedin,saas_founders,65.99,304,8,0
2025-05-06,linkedin,enterprise_it,76.47,275,11,0
2025-05-06,organic,organic_traffic,0.0,2566,208,9
2025-05-06,email,welcome_drip,13.72,2472,103,5
2025-05-07,google_ads,brand_search,135.38,3645,135,4
2025-05-07,google_ads,retargeting_display,220.8,4356,121,2
2025-05-07,google_ads,shopping_feed,192.01,1826,83,3
2025-05-07,meta_ads,lookalike_broad,108.34,2232,93,2
2025-05-07,meta_ads,retargeting_web,133.63,5060,253,9
2025-05-07,meta_ads,video_awareness,102.22,1140,57,1
2025-05-07,meta_ads,lead_gen_form,117.84,2675,107,3
2025-05-07,linkedin,decision_makers,106.12,480,16,0
2025-05-07,linkedin,saas_founders,75.84,403,13,0
2025-05-07,linkedin,enterprise_it,59.67,528,16,0
2025-05-07,organic,organic_traffic,0.0,2543,250,19
2025-05-07,email,welcome_drip,8.03,882,42,1
2025-05-07,email,reactivation,11.07,817,43,2
2025-05-07,email,weekly_newsletter,20.51,2052,114,4
2025-05-07,email,product_update,17.84,2640,110,5
2025-05-08,google_ads,brand_search,166.61,1932,69,3
2025-05-08,google_ads,competitor_kw,102.64,1368,57,1
2025-05-08,google_ads,retargeting_display,226.49,4296,179,6
2025-05-08,google_ads,shopping_feed,180.19,3570,102,4
2025-05-08,meta_ads,retargeting_web,82.14,4061,131,1
2025-05-08,meta_ads,video_awareness,192.07,4130,118,1
2025-05-08,meta_ads,lead_gen_form,95.09,2025,75,0
2025-05-08,linkedin,saas_founders,69.36,399,21,0
2025-05-08,linkedin,enterprise_it,73.34,418,11,0
2025-05-08,organic,organic_traffic,0.0,1740,503,7
2025-05-08,email,welcome_drip,16.08,1482,78,4
2025-05-08,email,reactivation,9.15,1210,55,2
2025-05-08,email,weekly_newsletter,12.2,765,45,1
2025-05-08,email,product_update,15.73,1452,66,4
2025-05-09,google_ads,brand_search,193.28,2816,88,4
2025-05-09,google_ads,competitor_kw,183.37,4440,111,2
2025-05-09,google_ads,shopping_feed,141.15,2369,103,3
2025-05-09,meta_ads,lookalike_broad,101.3,2541,77,2
2025-05-09,meta_ads,retargeting_web,115.38,1264,79,0
2025-05-09,meta_ads,video_awareness,70.15,1026,54,0
2025-05-09,meta_ads,lead_gen_form,110.68,6176,193,4
2025-05-09,linkedin,decision_makers,54.02,390,15,0
2025-05-09,organic,organic_traffic,0.0,2191,649,23
2025-05-09,email,reactivation,6.32,616,28,1
2025-05-09,email,weekly_newsletter,16.83,2136,89,5
2025-05-09,email,product_update,6.27,840,40,1
2025-05-10,google_ads,brand_search,43.57,540,36,1
2025-05-10,google_ads,competitor_kw,40.77,340,17,0
2025-05-10,google_ads,retargeting_display,103.39,690,46,1
2025-05-10,google_ads,shopping_feed,88.57,1247,43,1
2025-05-10,meta_ads,lookalike_broad,85.95,2379,61,1
2025-05-10,meta_ads,retargeting_web,73.24,1180,59,0
2025-05-10,meta_ads,video_awareness,59.58,1015,35,1
2025-05-10,linkedin,decision_makers,18.99,32,2,0
2025-05-10,linkedin,saas_founders,46.64,234,13,0
2025-05-10,linkedin,enterprise_it,47.55,350,10,0
2025-05-10,organic,organic_traffic,0.0,2008,145,14
2025-05-10,email,welcome_drip,7.4,884,34,2
2025-05-10,email,reactivation,8.37,1406,37,2
2025-05-10,email,product_update,7.58,754,29,1
2025-05-11,google_ads,brand_search,104.89,4480,112,3
2025-05-11,google_ads,competitor_kw,91.58,2044,73,2
2025-05-11,google_ads,retargeting_display,47.77,352,22,0
2025-05-11,google_ads,shopping_feed,73.43,900,36,1
2025-05-11,meta_ads,lookalike_broad,53.07,1200,60,1
2025-05-11,meta_ads,retargeting_web,61.79,3276,84,1
2025-05-11,meta_ads,video_awareness,76.97,3990,105,3
2025-05-11,meta_ads,lead_gen_form,46.93,1357,59,1
2025-05-11,linkedin,saas_founders,18.23,30,2,0
2025-05-11,linkedin,enterprise_it,49.01,102,6,0
2025-05-11,organic,organic_traffic,0.0,1948,180,28
2025-05-11,email,welcome_drip,3.95,400,16,1
2025-05-11,email,reactivation,6.22,616,28,1
2025-05-11,email,weekly_newsletter,8.32,2336,73,4
2025-05-11,email,product_update,5.6,720,20,0
2025-05-12,google_ads,brand_search,104.12,1440,80,2
2025-05-12,google_ads,competitor_kw,109.91,1260,60,2
2025-05-12,google_ads,retargeting_display,144.71,976,61,1
2025-05-12,google_ads,shopping_feed,201.2,1870,110,4
2025-05-12,meta_ads,video_awareness,213.76,6804,243,7
2025-05-12,linkedin,decision_makers,85.1,276,12,0
2025-05-12,linkedin,saas_founders,49.81,512,16,0
2025-05-12,linkedin,enterprise_it,71.17,595,17,0
2025-05-12,organic,organic_traffic,0.0,2164,674,13
2025-05-12,email,welcome_drip,5.68,486,27,1
2025-05-12,email,reactivation,7.73,1620,54,3
2025-05-12,email,weekly_newsletter,13.39,4588,124,8
2025-05-12,email,product_update,15.96,2204,58,2
2025-05-13,google_ads,brand_search,116.16,1880,47,1
2025-05-13,google_ads,shopping_feed,218.58,3384,94,2
2025-05-13,meta_ads,lookalike_broad,206.35,4575,305,4
2025-05-13,meta_ads,video_awareness,78.99,1364,62,0
2025-05-13,meta_ads,lead_gen_form,175.07,4686,142,4
2025-05-13,linkedin,saas_founders,71.73,360,10,0
2025-05-13,linkedin,enterprise_it,55.58,280,7,0
2025-05-13,organic,organic_traffic,0.0,980,346,22
2025-05-13,email,welcome_drip,18.99,2660,133,9
2025-05-13,email,reactivation,14.44,2407,83,5
2025-05-13,email,weekly_newsletter,20.52,4851,147,6
2025-05-13,email,product_update,13.16,1914,58,4
2025-05-14,google_ads,brand_search,176.42,1539,81,3
2025-05-14,google_ads,competitor_kw,108.33,1786,47,0
2025-05-14,google_ads,retargeting_display,252.69,1785,105,2
2025-05-14,google_ads,shopping_feed,94.57,1600,50,1
2025-05-14,meta_ads,lookalike_broad,82.38,2560,64,1
2025-05-14,meta_ads,retargeting_web,167.75,2736,114,1
2025-05-14,meta_ads,video_awareness,91.58,2800,80,2
2025-05-14,meta_ads,lead_gen_form,88.34,1625,65,1
2025-05-14,linkedin,saas_founders,45.92,312,12,0
2025-05-14,organic,organic_traffic,0.0,1969,108,10
2025-05-14,email,welcome_drip,20.19,7720,193,12
2025-05-14,email,reactivation,13.22,2790,90,5
2025-05-14,email,weekly_newsletter,15.07,1330,70,5
2025-05-14,email,product_update,8.08,850,50,3
2025-05-15,google_ads,brand_search,188.36,5820,194,7
2025-05-15,google_ads,shopping_feed,110.92,1620,54,2
2025-05-15,meta_ads,lookalike_broad,119.58,3510,117,1
2025-05-15,meta_ads,retargeting_web,107.89,2196,61,0
2025-05-15,meta_ads,video_awareness,125.96,3780,108,2
2025-05-15,meta_ads,lead_gen_form,156.07,3614,139,2
2025-05-15,linkedin,decision_makers,125.12,560,20,0
2025-05-15,linkedin,saas_founders,65.0,286,11,0
2025-05-15,organic,organic_traffic,0.0,649,644,28
2025-05-15,email,welcome_drip,7.74,1360,40,2
2025-05-15,email,reactivation,7.78,1672,44,2
2025-05-15,email,product_update,18.96,2976,124,8
2025-05-16,google_ads,competitor_kw,125.91,2240,112,4
2025-05-16,google_ads,retargeting_display,110.23,1394,82,3
2025-05-16,google_ads,shopping_feed,195.68,5358,141,4
2025-05-16,meta_ads,lookalike_broad,151.18,5952,248,4
2025-05-16,meta_ads,retargeting_web,117.97,1452,66,1
2025-05-16,meta_ads,lead_gen_form,81.53,1170,45,1
2025-05-16,linkedin,decision_makers,126.16,750,25,0
2025-05-16,linkedin,saas_founders,114.9,896,32,0
2025-05-16,organic,organic_traffic,0.0,2561,182,24
2025-05-16,email,welcome_drip,8.1,2618,77,5
2025-05-16,email,reactivation,8.24,765,51,3
2025-05-16,email,weekly_newsletter,7.2,1566,54,3
2025-05-16,email,product_update,18.09,2516,74,3
2025-05-17,google_ads,brand_search,56.08,1092,39,1
2025-05-17,google_ads,competitor_kw,92.7,2225,89,3
2025-05-17,google_ads,retargeting_display,53.65,494,26,0
2025-05-17,google_ads,shopping_feed,57.08,532,28,0
2025-05-17,meta_ads,retargeting_web,61.25,680,34,0
2025-05-17,meta_ads,video_awareness,81.93,1224,72,1
2025-05-17,meta_ads,lead_gen_form,65.23,1520,38,1
2025-05-17,linkedin,saas_founders,26.66,203,7,0
2025-05-17,linkedin,enterprise_it,41.11,147,7,0
2025-05-17,organic,organic_traffic,0.0,1740,162,11
2025-05-17,email,welcome_drip,5.64,720,40,2
2025-05-17,email,reactivation,8.02,1260,36,2
2025-05-17,email,weekly_newsletter,5.49,828,36,1
